day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2017-01-26 00:00:00 UTC,14416.336443879991,86422.03583805,708743.29434741009,2399521.2238630196,1190718.4804373998,
2017-01-19 00:00:00 UTC,14057.710851940014,79126.18171564,664844.67235343007,1872259.024620279,2107451.41474768,
2017-01-12 00:00:00 UTC,14550.785767180014,86326.413179809984,606223.20921832,2367766.86303861,1781119.4963150204,
2017-01-05 00:00:00 UTC,14360.113271500013,95320.849920909939,856163.71724886028,2089646.5812819398,1559133.73915313,26215.446676860003
2016-12-29 00:00:00 UTC,13995.32386214002,99710.349211350011,615391.9319616498,1395881.6183597697,462522.29292109993,
2016-12-22 00:00:00 UTC,15527.731215069996,80635.02187965,701457.69527739007,1983220.2526592202,836571.51708743,
2016-12-15 00:00:00 UTC,16267.023526679979,82776.178813719976,695639.10524163942,850282.36316326016,491497.30029613996,
2016-12-08 00:00:00 UTC,15810.390474610016,79907.317535599941,562299.4244336799,724084.07794569014,63082.243901639995,
2016-12-01 00:00:00 UTC,15846.582228529984,88720.76106143,565501.60898524034,370712.80802348,74561.65717577,
2016-11-24 00:00:00 UTC,17186.925590999992,91851.79201022,518744.76415449026,363832.77822914009,74534.039973750012,
2016-11-17 00:00:00 UTC,15633.486414879995,79020.157774259947,544613.58332412,692310.20640667,96817.43243266,
2016-11-10 00:00:00 UTC,16906.626944369964,82530.225800449989,575643.60949115991,517657.29315579997,208980.82240583003,
2016-11-03 00:00:00 UTC,16615.728438549995,87847.71189199,576395.44100919983,1198102.92349429,307862.51169744995,
2016-10-27 00:00:00 UTC,18094.943708869985,100860.35874071004,558099.53131973976,781130.45629706979,125425.81837527001,
2016-10-20 00:00:00 UTC,16687.767334530021,92437.168252159943,481311.95357323968,1075937.5625804197,105895.2311946,
2016-10-13 00:00:00 UTC,16322.186349400015,94006.011193149941,512515.64722106978,759583.46590873972,381096.87959342997,
2016-10-06 00:00:00 UTC,17446.102395729991,106390.66217131002,498481.24225656991,658986.7715937,29343.110524929994,
2016-09-29 00:00:00 UTC,17873.24303178,91753.664469369949,509182.34357523,551144.70346044,9777.96164033,
2016-09-22 00:00:00 UTC,17113.579695229997,81818.53753007,453912.92299410992,601242.80195742985,64946.22170109,
2016-09-15 00:00:00 UTC,17117.913857990017,74246.904507789965,373757.96128439996,875725.78799709026,275788.62261627003,
2016-09-08 00:00:00 UTC,16958.425035610013,78676.32925737,500258.07364020986,598876.79010835988,19311.14784445,36826.055228440004
2016-09-01 00:00:00 UTC,17266.458182429989,78850.33451963,441250.31797140994,710987.57572225993,24260.77149893,
2016-08-25 00:00:00 UTC,18399.808774699984,76294.36259581,494436.35359576007,607491.67333515012,81340.27748602,
2016-08-18 00:00:00 UTC,19020.874985629966,80097.07140645,518107.84056195,519170.01605474,75551.03586436,
2016-08-11 00:00:00 UTC,25031.858213500014,98775.0010031701,495188.86134728987,515841.98431703006,108681.74435107,
2016-08-04 00:00:00 UTC,22705.259576629975,112063.62673298005,406885.13962927018,777111.8561738201,146579.19700237,
2016-07-28 00:00:00 UTC,19901.866400140003,83694.933275739982,374947.22961851006,974439.31173248019,80720.755654920009,
2016-07-21 00:00:00 UTC,19265.53674266,84562.087477340014,373135.1924795002,800216.7388846199,73947.20222281001,
2016-07-14 00:00:00 UTC,21427.884715609984,84164.805463370081,348080.91562700004,1032648.22315082,32320.00280719,
2016-07-07 00:00:00 UTC,20475.421469420038,84539.807897229985,433353.55555622,422499.07276178,38924.86540323,
2016-06-30 00:00:00 UTC,21893.294379159979,91082.665429919987,464920.98945003969,692979.3077041998,81254.885167659988,
2016-06-23 00:00:00 UTC,23727.681274169998,97365.326109869929,446129.90086273005,681672.07671197,110727.24825927,
2016-06-16 00:00:00 UTC,25930.866448450062,112865.85507957998,525259.35374341,1580108.6703804797,110257.09844082,
2016-06-09 00:00:00 UTC,28586.842080500002,124080.74376822011,548045.30365981,1061664.75442714,98961.97478116,
2016-06-02 00:00:00 UTC,32839.199520590009,118977.25483122,484651.14271313988,1258847.1007848,132115.86569359002,
2016-05-26 00:00:00 UTC,29673.724401199986,120792.93939115998,449254.30559018988,1700231.88301318,491010.23800982,
2016-05-19 00:00:00 UTC,36142.682223740027,136856.94422870991,442970.36028371972,1642368.5159233199,241551.74884210003,
2016-05-12 00:00:00 UTC,37986.54715288,149670.55292329995,389151.10635495,195338.60802694998,49409.43076482,
2016-05-05 00:00:00 UTC,38192.946679730019,156572.50209035008,282300.59533435997,379797.65126586996,66989.08142804,
2016-04-28 00:00:00 UTC,40716.250784659976,158999.81624001998,355467.98956597009,469185.56959437,40353.02485283,
2016-04-21 00:00:00 UTC,35016.342253099981,138127.31085884,411637.61169217993,800573.83767065,87982.856887659989,
