date,btc,eth,bch,ltc,xmr,dash,zec
2015/09/14,9.474,0.297,,2.278,1.013,2.628,
2015/09/15,9.0,0.297,,2.428,0.999,2.628,
2015/09/16,10.141,0.291,,2.42,1.023,2.613,
2015/09/17,10.0,0.3,,2.33,1.016,2.642,
2015/09/18,9.796,0.295,,2.531,1.023,2.637,
2015/09/19,11.52,0.284,,2.509,1.006,2.599,
2015/09/20,11.25,0.271,,2.549,0.983,2.657,
2015/09/21,10.909,0.284,,2.59,1.014,2.618,
2015/09/22,9.172,0.285,,2.682,1.026,2.633,
2015/09/23,9.114,0.279,,2.388,0.998,2.599,
2015/09/24,10.286,0.287,,2.478,1.04,2.677,
2015/09/25,8.78,0.281,,2.581,0.999,2.623,
2015/09/26,9.796,0.292,,2.535,0.999,2.59,
2015/09/27,9.664,0.302,,2.571,1.006,2.657,
2015/09/28,10.07,0.304,,2.25,1.021,2.609,
2015/09/29,8.276,0.31,,2.474,0.999,2.637,
2015/09/30,9.73,0.303,,2.404,1.001,2.628,
2015/10/01,9.664,0.276,,2.769,1.034,2.613,
2015/10/02,10.435,0.28,,2.392,1.028,2.613,
2015/10/03,9.931,0.284,,2.504,0.997,2.613,
2015/10/04,9.412,0.295,,2.353,1.063,2.633,
2015/10/05,9.412,0.287,,2.357,0.999,2.613,
2015/10/06,10.141,0.3,,2.478,1.023,2.628,
2015/10/07,10.827,0.288,,2.408,0.974,2.642,
2015/10/08,10.286,0.28,,2.628,0.988,2.623,
2015/10/09,11.429,0.294,,2.628,1.018,2.618,
2015/10/10,9.0,0.294,,2.483,1.009,2.628,
2015/10/11,9.863,0.284,,2.571,1.056,2.618,
2015/10/12,10.141,0.28,,2.513,0.991,2.633,
2015/10/13,10.511,0.282,,2.483,1.002,2.609,
2015/10/14,9.474,0.292,,2.491,1.017,2.637,
2015/10/15,8.675,0.292,,2.599,1.029,2.628,
2015/10/16,10.0,0.295,,2.535,0.998,2.604,
2015/10/17,10.588,0.285,,2.513,1.02,2.633,
2015/10/18,9.931,0.291,,2.628,0.997,2.647,
2015/10/19,8.727,0.289,,2.47,1.034,2.623,
2015/10/20,11.25,0.289,,2.437,1.026,2.618,
2015/10/21,10.0,0.289,,2.243,0.972,2.613,
2015/10/22,9.73,0.298,,2.526,1.056,2.637,
2015/10/23,9.664,0.274,,2.466,0.966,2.628,
2015/10/24,9.931,0.278,,2.491,1.008,2.623,
2015/10/25,9.29,0.283,,2.491,0.994,2.633,
2015/10/26,8.78,0.293,,2.623,1.035,2.628,
2015/10/27,9.796,0.276,,2.278,0.989,2.59,
2015/10/28,10.36,0.29,,2.531,1.04,2.623,
2015/10/29,9.536,0.279,,2.581,1.015,2.609,
2015/10/30,8.421,0.275,,2.496,1.033,2.657,
2015/10/31,9.796,0.281,,2.618,1.009,2.628,
2015/11/01,9.412,0.279,,2.474,1.014,2.637,
2015/11/02,9.412,0.287,,2.38,1.04,2.623,
2015/11/03,9.29,0.283,,2.462,0.993,2.628,
2015/11/04,9.29,0.281,,2.496,1.053,2.623,
2015/11/05,9.863,0.282,,2.453,0.971,2.599,
2015/11/06,9.931,0.28,,2.416,1.022,2.672,
2015/11/07,9.474,0.293,,2.553,1.018,2.595,
2015/11/08,10.36,0.287,,2.437,1.042,2.652,
2015/11/09,9.664,0.287,,2.478,1.026,2.613,
2015/11/10,9.863,0.285,,2.818,0.994,2.604,
2015/11/11,8.571,0.286,,2.562,1.035,2.642,
2015/11/12,8.944,0.284,,2.567,1.01,2.618,
2015/11/13,9.0,0.281,,2.526,1.029,2.628,
2015/11/14,10.141,0.281,,2.657,1.003,2.609,
2015/11/15,9.0,0.277,,2.544,1.03,2.647,
2015/11/16,8.324,0.286,,2.535,1.022,2.637,
2015/11/17,9.664,0.279,,2.652,0.956,2.623,
2015/11/18,9.412,0.284,,2.428,1.05,2.581,
2015/11/19,10.588,0.289,,2.599,1.031,2.657,
2015/11/20,8.623,0.305,,2.633,1.018,2.628,
2015/11/21,8.276,0.286,,2.785,1.013,2.637,
2015/11/22,8.372,0.285,,3.013,1.035,2.633,
2015/11/23,8.834,0.283,,2.4,0.998,2.599,
2015/11/24,9.231,0.288,,2.478,0.976,2.647,
2015/11/25,9.73,0.291,,2.951,1.04,2.604,
2015/11/26,8.182,0.291,,3.28,1.041,2.647,
2015/11/27,10.827,0.278,,2.466,1.016,2.618,
2015/11/28,9.351,0.288,,2.396,0.987,2.623,
2015/11/29,9.664,0.285,,2.162,1.004,2.647,
2015/11/30,8.889,0.283,,2.051,1.033,2.628,
2015/12/01,8.623,0.284,,2.308,1.034,2.609,
2015/12/02,8.944,0.299,,1.962,1.004,2.647,
2015/12/03,10.141,0.277,,2.323,1.029,2.633,
2015/12/04,9.412,0.288,,2.613,0.982,2.623,
2015/12/05,8.229,0.288,,2.404,1.016,2.633,
2015/12/06,9.057,0.293,,2.702,1.018,2.628,
2015/12/07,9.796,0.29,,2.702,1.02,2.677,
2015/12/08,8.229,0.293,,2.549,0.991,2.633,
2015/12/09,8.571,0.276,,2.349,0.999,2.609,
2015/12/10,6.667,0.28,,2.323,1.08,2.595,
2015/12/11,9.0,0.284,,2.38,1.004,2.633,
2015/12/12,8.889,0.284,,2.349,1.027,2.637,
2015/12/13,10.141,0.273,,2.504,1.062,2.633,
2015/12/14,7.385,0.288,,2.54,1.037,2.623,
2015/12/15,7.869,0.284,,2.599,1.026,2.623,
2015/12/16,8.834,0.289,,2.604,0.976,2.647,
2015/12/17,9.29,0.285,,2.504,1.049,2.618,
2015/12/18,8.521,0.287,,2.376,0.99,2.581,
2015/12/19,9.172,0.286,,2.323,1.004,2.692,
2015/12/20,8.727,0.291,,2.609,1.058,2.609,
2015/12/21,9.664,0.289,,2.535,0.985,2.628,
2015/12/22,9.6,0.281,,2.642,1.047,2.647,
2015/12/23,9.172,0.282,,2.628,1.016,2.613,
2015/12/24,10.435,0.287,,2.275,1.013,2.609,
2015/12/25,8.889,0.283,,2.308,0.984,2.633,
2015/12/26,8.421,0.288,,2.353,1.018,2.647,
2015/12/27,7.024,0.287,,2.647,1.037,2.613,
2015/12/28,9.536,0.283,,2.513,1.037,2.637,
2015/12/29,9.057,0.289,,2.609,1.023,2.652,
2015/12/30,8.727,0.286,,2.562,1.006,2.609,
2015/12/31,10.141,0.286,,2.567,1.022,2.642,
2016/01/01,10.667,0.295,,2.576,1.013,2.628,
2016/01/02,9.931,0.283,,2.687,1.01,2.609,
2016/01/03,9.931,0.28,,2.38,1.026,2.647,
2016/01/04,7.956,0.283,,2.349,1.03,2.647,
2016/01/05,9.172,0.281,,2.396,1.006,2.604,
2016/01/06,10.213,0.283,,2.396,1.051,2.662,
2016/01/07,9.796,0.289,,2.647,0.991,2.585,
2016/01/08,8.324,0.278,,2.5,1.018,2.647,
2016/01/09,9.536,0.282,,2.526,1.006,2.613,
2016/01/10,8.229,0.283,,2.392,1.004,2.628,
2016/01/11,8.471,0.282,,2.437,1.067,2.652,
2016/01/12,8.471,0.292,,2.172,0.968,2.609,
2016/01/13,9.73,0.288,,2.604,1.057,2.628,
2016/01/14,10.827,0.283,,2.585,1.007,2.623,
2016/01/15,11.803,0.283,,2.585,1.05,2.628,
2016/01/16,10.141,0.285,,2.466,1.005,2.633,
2016/01/17,9.536,0.286,,2.581,1.019,2.637,
2016/01/18,8.324,0.284,,2.341,1.017,2.604,
2016/01/19,10.827,0.29,,2.549,1.047,2.633,
2016/01/20,9.474,0.286,,2.549,0.997,2.633,
2016/01/21,10.511,0.29,,2.599,1.037,2.628,
2016/01/22,8.182,0.288,,2.483,0.988,2.59,
2016/01/23,8.045,0.292,,2.595,0.997,2.662,
2016/01/24,8.421,0.279,,2.47,0.996,2.642,
2016/01/25,8.889,0.295,,2.449,1.041,2.604,
2016/01/26,9.0,0.28,,2.315,0.998,2.662,
2016/01/27,9.29,0.289,,2.376,0.987,2.609,
2016/01/28,9.863,0.285,,2.647,1.056,2.585,
2016/01/29,8.521,0.289,,2.791,0.997,2.672,
2016/01/30,7.701,0.287,,2.903,1.053,2.609,
2016/01/31,7.956,0.296,,3.051,1.023,2.652,
2016/02/01,8.944,0.287,,2.226,1.054,2.623,
2016/02/02,8.0,0.291,,2.264,1.018,2.613,
2016/02/03,8.045,0.277,,2.264,1.057,2.623,
2016/02/04,8.571,0.284,,2.576,0.975,2.657,
2016/02/05,7.66,0.285,,2.462,1.037,2.609,
2016/02/06,7.2,0.289,,2.388,1.034,2.633,
2016/02/07,8.182,0.283,,2.424,1.004,2.623,
2016/02/08,9.73,0.284,,2.453,1.006,2.628,
2016/02/09,8.182,0.285,,2.59,1.018,2.609,
2016/02/10,8.78,0.29,,2.78,0.997,2.652,
2016/02/11,7.5,0.287,,2.449,1.018,2.652,
2016/02/12,8.421,0.286,,2.576,1.03,2.604,
2016/02/13,9.231,0.283,,2.613,1.011,2.613,
2016/02/14,8.675,0.289,,2.474,0.992,2.652,
2016/02/15,9.474,0.289,,2.47,1.029,2.618,
2016/02/16,10.435,0.287,,2.326,1.013,2.609,
2016/02/17,9.29,0.296,,2.466,1.005,2.647,
2016/02/18,8.521,0.288,,2.618,1.026,2.618,
2016/02/19,9.931,0.286,,2.697,1.026,2.623,
2016/02/20,9.6,0.285,,2.609,1.047,2.633,
2016/02/21,11.25,0.285,,2.349,1.002,2.628,
2016/02/22,11.339,0.282,,2.526,1.006,2.623,
2016/02/23,10.588,0.29,,2.531,1.019,2.628,
2016/02/24,12.203,0.286,,2.408,1.039,2.618,
2016/02/25,9.29,0.281,,2.504,0.999,2.613,
2016/02/26,10.286,0.285,,2.491,1.021,2.682,
2016/02/27,9.796,0.288,,2.261,1.026,2.585,
2016/02/28,10.746,0.286,,2.504,1.032,2.657,
2016/02/29,10.827,0.299,,2.59,1.04,2.613,
2016/03/01,10.213,0.285,,2.863,1.006,2.642,
2016/03/02,9.172,0.283,,2.549,1.033,2.628,
2016/03/03,10.667,0.287,,2.522,1.005,2.647,
2016/03/04,9.29,0.288,,2.453,1.018,2.623,
2016/03/05,9.6,0.28,,2.483,0.999,2.623,
2016/03/06,9.73,0.293,,2.449,1.057,2.637,
2016/03/07,10.827,0.287,,2.311,0.979,2.609,
2016/03/08,9.351,0.287,,2.618,1.021,2.628,
2016/03/09,8.571,0.289,,2.553,1.015,2.609,
2016/03/10,9.29,0.277,,2.509,1.017,2.628,
2016/03/11,9.0,0.284,,2.874,0.993,2.613,
2016/03/12,10.0,0.287,,2.628,1.012,2.623,
2016/03/13,10.827,0.278,,2.388,1.051,2.662,
2016/03/14,9.474,0.282,,2.576,1.014,2.609,
2016/03/15,8.944,0.241,,2.445,1.02,2.637,
2016/03/16,9.474,0.239,,2.42,0.987,2.647,
2016/03/17,10.213,0.237,,2.353,1.039,2.604,
2016/03/18,10.588,0.242,,2.282,0.998,2.628,
2016/03/19,10.588,0.237,,2.297,0.993,2.637,
2016/03/20,9.863,0.239,,2.513,1.019,2.637,
2016/03/21,10.36,0.24,,2.261,1.047,2.609,
2016/03/22,9.73,0.237,,2.432,1.015,2.642,
2016/03/23,9.664,0.241,,2.368,1.327,2.623,
2016/03/24,9.796,0.236,,2.609,1.892,2.618,
2016/03/25,9.863,0.237,,2.791,1.754,2.633,
2016/03/26,9.412,0.236,,2.517,1.954,2.633,
2016/03/27,10.213,0.238,,2.544,2.011,2.633,
2016/03/28,8.471,0.24,,2.483,1.915,2.633,
2016/03/29,9.172,0.24,,2.504,2.172,2.628,
2016/03/30,9.796,0.238,,2.544,1.981,2.595,
2016/03/31,11.613,0.239,,2.657,2.099,2.652,
2016/04/01,9.412,0.237,,2.5,1.938,2.652,
2016/04/02,10.36,0.243,,2.522,2.028,2.59,
2016/04/03,10.141,0.239,,2.365,1.992,2.637,
2016/04/04,8.675,0.237,,2.509,1.9,2.652,
2016/04/05,9.29,0.239,,2.478,2.04,2.553,
2016/04/06,9.172,0.24,,2.368,2.133,2.732,
2016/04/07,10.36,0.242,,2.544,2.219,2.604,
2016/04/08,10.0,0.236,,2.951,1.83,2.623,
2016/04/09,8.889,0.243,,2.785,2.072,2.647,
2016/04/10,8.324,0.237,,2.549,2.025,2.628,
2016/04/11,9.412,0.243,,2.535,2.143,2.623,
2016/04/12,9.73,0.239,,2.319,1.97,2.642,
2016/04/13,8.78,0.239,,2.682,1.897,2.59,
2016/04/14,8.78,0.239,,2.549,2.198,2.637,
2016/04/15,10.36,0.238,,2.609,2.022,2.642,
2016/04/16,10.435,0.239,,2.775,1.935,2.604,
2016/04/17,9.114,0.239,,2.581,1.986,2.642,
2016/04/18,10.746,0.238,,2.357,1.978,2.613,
2016/04/19,9.6,0.241,,2.384,1.986,2.652,
2016/04/20,8.727,0.238,,2.404,2.014,2.604,
2016/04/21,9.536,0.24,,2.657,1.925,2.623,
2016/04/22,10.07,0.239,,2.857,1.967,2.623,
2016/04/23,10.0,0.238,,2.623,2.054,2.581,
2016/04/24,10.909,0.241,,2.466,1.992,2.667,
2016/04/25,11.339,0.236,,2.195,2.054,2.628,
2016/04/26,9.536,0.242,,2.509,2.008,2.633,
2016/04/27,11.163,0.238,,2.315,2.118,2.618,
2016/04/28,10.667,0.239,,2.585,1.983,2.647,
2016/04/29,9.114,0.239,,2.618,1.892,2.613,
2016/04/30,9.863,0.238,,2.441,1.907,2.652,
2016/05/01,9.29,0.242,,2.657,2.108,2.609,
2016/05/02,9.172,0.237,,2.764,2.028,2.628,
2016/05/03,9.536,0.238,,2.727,2.031,2.623,
2016/05/04,8.623,0.241,,2.769,1.902,2.637,
2016/05/05,9.29,0.239,,2.42,2.02,2.633,
2016/05/06,8.889,0.239,,2.474,2.111,2.604,
2016/05/07,9.6,0.24,,2.308,1.905,2.599,
2016/05/08,8.571,0.238,,2.531,1.997,2.618,
2016/05/09,8.421,0.238,,2.682,2.093,2.652,
2016/05/10,9.114,0.24,,2.396,1.975,2.604,
2016/05/11,10.827,0.243,,2.412,2.034,2.637,
2016/05/12,10.36,0.236,,2.748,2.022,2.599,
2016/05/13,9.474,0.237,,2.504,1.97,2.618,
2016/05/14,10.0,0.242,,2.618,2.003,2.637,
2016/05/15,10.36,0.239,,2.326,1.91,2.609,
2016/05/16,10.213,0.242,,2.297,1.994,2.647,
2016/05/17,10.213,0.237,,2.353,2.043,2.613,
2016/05/18,9.412,0.238,,2.357,2.069,2.618,
2016/05/19,12.0,0.24,,2.633,2.006,2.618,
2016/05/20,9.664,0.239,,2.59,1.965,2.628,
2016/05/21,10.213,0.241,,2.54,2.045,2.599,
2016/05/22,7.826,0.237,,2.633,1.983,2.628,
2016/05/23,8.0,0.239,,2.513,2.017,2.613,
2016/05/24,9.796,0.24,,2.353,2.025,2.642,
2016/05/25,10.435,0.239,,2.428,2.048,2.595,
2016/05/26,10.667,0.239,,2.562,1.962,2.637,
2016/05/27,10.36,0.238,,2.522,2.169,2.599,
2016/05/28,10.827,0.239,,2.372,1.915,2.613,
2016/05/29,9.796,0.24,,2.585,1.986,2.637,
2016/05/30,10.0,0.24,,3.11,2.045,2.618,
2016/05/31,11.339,0.243,,3.207,1.912,2.618,
2016/06/01,10.07,0.238,,3.28,2.133,2.647,
2016/06/02,10.435,0.237,,2.897,1.88,2.604,
2016/06/03,10.141,0.239,,2.496,2.0,2.618,
2016/06/04,12.101,0.239,,2.365,2.084,2.595,
2016/06/05,8.471,0.241,,2.576,1.892,2.647,
2016/06/06,8.471,0.236,,2.215,2.115,2.613,
2016/06/07,10.286,0.24,,2.384,2.0,2.633,
2016/06/08,10.0,0.236,,2.38,1.892,2.609,
2016/06/09,8.727,0.236,,2.437,2.003,2.613,
2016/06/10,10.0,0.244,,2.613,2.081,2.609,
2016/06/11,9.231,0.236,,2.396,1.978,2.609,
2016/06/12,9.863,0.237,,2.365,1.935,2.637,
2016/06/13,8.944,0.237,,2.535,1.981,2.604,
2016/06/14,10.909,0.239,,2.526,2.008,2.613,
2016/06/15,9.474,0.24,,2.474,2.031,2.652,
2016/06/16,9.664,0.239,,2.474,2.028,2.623,
2016/06/17,9.664,0.246,,2.474,1.925,2.652,
2016/06/18,9.114,0.245,,2.233,2.069,2.618,
2016/06/19,8.136,0.231,,2.278,1.941,2.633,
2016/06/20,8.78,0.242,,2.599,2.022,2.623,
2016/06/21,9.664,0.24,,2.441,2.054,2.604,
2016/06/22,11.163,0.235,,2.491,1.967,2.599,
2016/06/23,10.286,0.24,,2.818,2.084,2.697,
2016/06/24,11.163,0.238,,2.553,1.887,2.562,
2016/06/25,8.889,0.24,,2.722,2.078,2.652,
2016/06/26,9.863,0.238,,2.738,2.014,2.633,
2016/06/27,9.796,0.238,,2.25,1.973,2.618,
2016/06/28,9.73,0.237,,2.365,2.028,2.657,
2016/06/29,9.863,0.24,,2.445,1.89,2.585,
2016/06/30,9.6,0.241,,2.54,2.051,2.647,
2016/07/01,9.29,0.235,,2.5,2.028,2.609,
2016/07/02,9.664,0.24,,2.334,1.957,2.623,
2016/07/03,9.351,0.238,,2.372,1.907,2.618,
2016/07/04,9.536,0.237,,2.289,1.925,2.647,
2016/07/05,9.931,0.242,,2.388,2.043,2.637,
2016/07/06,10.286,0.237,,2.618,2.011,2.618,
2016/07/07,10.511,0.239,,3.0,1.89,2.618,
2016/07/08,9.931,0.24,,3.512,1.97,2.628,
2016/07/09,9.664,0.235,,2.775,2.099,2.642,
2016/07/10,9.231,0.238,,2.483,1.9,2.628,
2016/07/11,10.07,0.239,,2.205,2.069,2.618,
2016/07/12,10.07,0.24,,2.075,1.957,2.613,
2016/07/13,11.163,0.237,,2.254,2.069,2.633,
2016/07/14,10.213,0.24,,2.323,1.882,2.604,
2016/07/15,10.667,0.24,,2.633,1.983,2.652,
2016/07/16,9.172,0.237,,2.304,2.037,2.623,
2016/07/17,9.664,0.239,,2.297,2.127,2.618,
2016/07/18,9.73,0.236,,2.432,1.851,2.595,
2016/07/19,11.25,0.241,,2.531,2.069,2.652,
2016/07/20,9.6,0.242,,2.697,1.965,2.642,
2016/07/21,10.827,0.234,,2.712,2.02,2.599,
2016/07/22,11.163,0.242,,2.628,2.159,2.647,
2016/07/23,10.992,0.236,,2.722,2.034,2.609,
2016/07/24,11.613,0.243,,2.424,1.93,2.633,
2016/07/25,10.992,0.239,,2.496,2.084,2.604,
2016/07/26,11.163,0.248,,2.571,2.028,2.628,
2016/07/27,11.25,0.233,,2.424,2.022,2.618,
2016/07/28,10.588,0.237,,2.522,1.941,2.652,
2016/07/29,9.796,0.241,,2.304,1.957,2.623,
2016/07/30,12.101,0.241,,2.558,2.102,2.599,
2016/07/31,9.351,0.239,,2.254,1.962,2.647,
2016/08/01,9.412,0.242,,2.432,2.003,2.637,
2016/08/02,9.351,0.244,,2.424,2.118,2.585,
2016/08/03,8.675,0.241,,2.404,1.954,2.628,
2016/08/04,9.412,0.233,,2.424,1.978,2.628,
2016/08/05,8.521,0.237,,2.345,1.92,2.667,
2016/08/06,8.675,0.241,,2.544,2.149,2.623,
2016/08/07,9.73,0.237,,2.657,1.962,2.613,
2016/08/08,9.73,0.238,,2.522,2.09,2.609,
2016/08/09,11.613,0.235,,2.38,1.933,2.637,
2016/08/10,9.536,0.238,,2.576,2.025,2.609,
2016/08/11,9.6,0.237,,2.441,1.943,2.633,
2016/08/12,9.664,0.239,,2.408,2.075,2.628,
2016/08/13,8.834,0.239,,2.361,1.992,2.604,
2016/08/14,8.834,0.239,,2.599,2.037,2.609,
2016/08/15,9.863,0.236,,2.662,1.907,2.642,
2016/08/16,10.667,0.238,,2.642,2.121,2.637,
2016/08/17,11.707,0.24,,2.835,1.887,2.609,
2016/08/18,9.351,0.236,,2.623,2.011,2.642,
2016/08/19,9.351,0.239,,2.254,2.156,2.618,
2016/08/20,9.29,0.238,,2.396,1.97,2.628,
2016/08/21,8.834,0.237,,2.361,2.017,2.628,
2016/08/22,9.114,0.237,,2.315,1.895,2.628,
2016/08/23,9.796,0.239,,2.449,1.943,2.599,
2016/08/24,9.474,0.238,,2.535,2.037,2.633,
2016/08/25,11.077,0.236,,2.604,1.877,2.637,
2016/08/26,10.909,0.24,,2.576,2.175,2.618,
2016/08/27,10.0,0.237,,2.549,1.986,2.613,
2016/08/28,9.474,0.239,,2.567,2.006,2.609,
2016/08/29,9.664,0.239,,2.275,1.949,2.647,
2016/08/30,8.78,0.239,,2.717,1.91,2.618,
2016/08/31,10.746,0.237,,2.392,1.983,2.609,
2016/09/01,10.286,0.24,,2.4,2.048,2.618,
2016/09/02,9.412,0.237,,2.59,2.045,2.662,
2016/09/03,11.429,0.242,,2.372,1.818,2.609,
2016/09/04,8.045,0.239,,2.478,1.865,2.637,
2016/09/05,10.286,0.237,,2.54,2.031,2.628,
2016/09/06,10.588,0.24,,2.599,1.986,2.623,
2016/09/07,9.474,0.235,,2.697,2.003,2.642,
2016/09/08,10.0,0.239,,2.357,2.063,2.609,
2016/09/09,10.141,0.237,,2.522,1.885,2.642,
2016/09/10,9.29,0.24,,2.357,1.951,2.59,
2016/09/11,8.78,0.236,,2.449,2.172,2.642,
2016/09/12,8.834,0.238,,2.522,2.04,2.637,
2016/09/13,8.727,0.24,,2.672,2.043,2.628,
2016/09/14,9.231,0.236,,2.441,1.928,2.618,
2016/09/15,9.351,0.239,,2.522,1.915,2.595,
2016/09/16,10.36,0.237,,2.535,2.156,2.652,
2016/09/17,8.834,0.238,,2.416,2.051,2.662,
2016/09/18,9.931,0.257,,2.513,1.943,2.595,
2016/09/19,10.827,0.225,,2.315,2.133,2.623,
2016/09/20,9.536,0.234,,2.513,2.008,2.623,
2016/09/21,8.675,0.238,,2.628,1.981,2.623,
2016/09/22,10.213,0.251,,2.428,1.962,2.604,
2016/09/23,10.588,0.231,,2.297,1.992,2.633,
2016/09/24,8.675,0.245,,2.567,2.017,2.647,
2016/09/25,7.784,0.23,,2.544,1.954,2.609,
2016/09/26,9.412,0.246,,2.652,2.179,2.677,
2016/09/27,8.623,0.238,,2.599,1.875,2.576,
2016/09/28,9.73,0.236,,2.585,2.118,2.677,
2016/09/29,10.07,0.235,,2.576,1.9,2.599,
2016/09/30,10.141,0.24,,2.474,1.967,2.609,
2016/10/01,9.172,0.249,,2.372,2.111,2.662,
2016/10/02,10.213,0.237,,2.412,1.856,2.628,
2016/10/03,9.536,0.232,,2.428,2.243,2.628,
2016/10/04,9.114,0.237,,2.42,1.89,2.595,
2016/10/05,8.623,0.248,,2.785,2.165,2.633,
2016/10/06,8.944,0.242,,2.544,1.959,2.642,
2016/10/07,10.07,0.245,,2.517,2.09,2.647,
2016/10/08,8.521,0.232,,2.791,1.863,2.609,
2016/10/09,9.0,0.238,,2.513,2.143,2.628,
2016/10/10,11.613,0.238,,2.38,1.983,2.623,
2016/10/11,10.36,0.238,,2.628,2.003,2.647,
2016/10/12,10.0,0.244,,2.437,1.957,2.613,
2016/10/13,11.25,0.236,,2.599,2.022,2.613,
2016/10/14,10.588,0.237,,2.692,1.851,2.609,
2016/10/15,10.141,0.239,,2.88,2.209,2.692,
2016/10/16,11.077,0.238,,2.609,1.928,2.585,
2016/10/17,11.52,0.242,,2.396,2.108,2.652,
2016/10/18,9.29,0.235,,2.42,1.928,2.604,
2016/10/19,11.52,0.249,,2.304,2.054,2.609,
2016/10/20,10.746,0.229,,2.562,1.983,2.662,
2016/10/21,8.78,0.236,,2.637,2.008,2.609,
2016/10/22,9.664,0.238,,2.672,1.943,2.633,
2016/10/23,10.0,0.24,,2.753,1.957,2.642,
2016/10/24,10.07,0.237,,2.483,2.084,2.623,
2016/10/25,10.36,0.239,,2.311,2.006,2.637,
2016/10/26,10.435,0.236,,2.297,2.063,2.595,
2016/10/27,8.889,0.239,,2.38,1.915,2.652,
2016/10/28,9.474,0.242,,2.38,2.162,2.609,2.286
2016/10/29,9.664,0.254,,2.558,2.06,2.623,2.368
2016/10/30,8.571,0.238,,2.567,1.97,2.647,2.457
2016/10/31,9.796,0.236,,2.169,2.087,2.623,2.457
2016/11/01,10.0,0.247,,2.392,1.946,2.618,2.478
2016/11/02,10.827,0.242,,2.278,2.093,2.623,2.517
2016/11/03,9.29,0.242,,2.47,2.111,2.623,2.517
2016/11/04,12.414,0.244,,2.54,1.87,2.623,2.457
2016/11/05,9.796,0.24,,2.567,2.04,2.628,2.487
2016/11/06,9.412,0.238,,2.558,1.97,2.647,2.522
2016/11/07,9.863,0.228,,2.657,2.043,2.609,2.491
2016/11/08,8.521,0.234,,2.702,2.069,2.618,2.522
2016/11/09,9.796,0.243,,2.483,1.91,2.623,2.549
2016/11/10,8.571,0.241,,2.192,2.072,2.633,2.504
2016/11/11,8.834,0.24,,2.257,1.925,2.609,2.462
2016/11/12,8.571,0.237,,2.5,1.994,2.628,2.54
2016/11/13,10.141,0.232,,2.567,1.962,2.613,2.478
2016/11/14,8.372,0.237,,2.38,1.97,2.637,2.491
2016/11/15,9.231,0.24,,2.449,2.063,2.618,2.453
2016/11/16,8.421,0.238,,2.474,1.989,2.623,2.571
2016/11/17,9.057,0.245,,2.522,1.905,2.613,2.441
2016/11/18,9.73,0.229,,2.517,2.108,2.642,2.567
2016/11/19,10.141,0.234,,2.424,1.811,2.628,2.5
2016/11/20,11.25,0.233,,2.509,2.057,2.623,2.522
2016/11/21,10.36,0.237,,2.437,2.014,2.604,2.478
2016/11/22,10.746,0.243,,2.353,2.075,2.637,2.549
2016/11/23,9.796,0.247,,2.466,2.006,2.628,2.47
2016/11/24,8.889,0.243,,2.185,1.941,2.618,2.449
2016/11/25,9.474,0.236,,2.353,2.022,2.633,2.549
2016/11/26,9.412,0.243,,2.326,1.887,2.642,2.531
2016/11/27,10.0,0.242,,2.558,2.172,2.59,2.513
2016/11/28,8.78,0.238,,2.42,1.907,2.637,2.474
2016/11/29,9.664,0.24,,2.341,2.075,2.628,2.5
2016/11/30,10.141,0.238,,2.449,2.031,2.628,2.553
2016/12/01,9.863,0.238,,2.408,1.997,2.633,2.474
2016/12/02,10.07,0.237,,2.535,1.912,2.633,2.54
2016/12/03,8.372,0.234,,2.466,1.93,2.609,2.513
2016/12/04,9.73,0.241,,2.576,2.031,2.657,2.504
2016/12/05,9.474,0.24,,2.513,2.084,2.599,2.54
2016/12/06,9.6,0.236,,2.392,2.003,2.628,2.474
2016/12/07,8.276,0.237,,2.38,2.022,2.599,2.531
2016/12/08,9.172,0.235,,2.412,1.917,2.647,2.496
2016/12/09,10.667,0.238,,2.412,2.022,2.628,2.535
2016/12/10,10.909,0.237,,2.571,1.907,2.623,2.5
2016/12/11,7.701,0.236,,2.581,2.063,2.628,2.526
2016/12/12,9.231,0.24,,2.599,2.028,2.637,2.517
2016/12/13,8.09,0.237,,2.5,1.978,2.628,2.5
2016/12/14,10.36,0.237,,2.47,1.997,2.595,2.513
2016/12/15,11.339,0.24,,2.667,2.054,2.657,2.535
2016/12/16,10.827,0.237,,2.47,1.902,2.604,2.531
2016/12/17,10.0,0.235,,2.722,1.97,2.642,2.509
2016/12/18,10.213,0.236,,2.441,1.981,2.628,2.504
2016/12/19,9.536,0.239,,2.38,1.943,2.623,2.567
2016/12/20,10.435,0.237,,2.453,2.096,2.604,2.478
2016/12/21,9.057,0.237,,2.764,2.037,2.628,2.509
2016/12/22,9.057,0.242,,2.567,1.994,2.652,2.453
2016/12/23,9.474,0.242,,2.581,1.997,2.628,2.5
2016/12/24,10.511,0.24,,2.628,1.892,2.637,2.595
2016/12/25,8.727,0.235,,2.637,2.09,2.633,2.526
2016/12/26,10.141,0.237,,2.219,1.981,2.595,2.491
2016/12/27,9.231,0.24,,2.143,1.962,2.647,2.535
2016/12/28,8.78,0.238,,2.146,1.875,2.633,2.474
2016/12/29,9.6,0.237,,2.345,2.037,2.633,2.504
2016/12/30,9.172,0.238,,2.365,2.04,2.623,2.54
2016/12/31,9.73,0.24,,2.491,1.928,2.609,2.513
