date,btc,eth,bch,ltc,xmr,dash,zec
2014/05/24,0.111,,,0.0115,,0.0199,
2014/05/25,0.0989,,,0.0148,,0.0252,
2014/05/26,0.109,,,0.0122,,0.0193,
2014/05/27,0.102,,,0.0139,,0.0234,
2014/05/28,0.111,,,0.0198,,0.0163,
2014/05/29,0.104,,,0.011,,0.0164,
2014/05/30,0.106,,,0.0121,,0.0169,
2014/05/31,0.115,,,0.0143,,0.0174,
2014/06/01,0.126,,,0.0168,,0.0155,
2014/06/02,0.116,,,0.0128,,0.0244,
2014/06/03,0.128,,,0.014,,0.0267,
2014/06/04,0.119,,,0.0128,0.0111,0.0281,
2014/06/05,0.12,,,0.018,0.00963,0.0251,
2014/06/06,0.114,,,0.0152,0.00765,0.0206,
2014/06/07,0.112,,,0.0165,0.00767,0.0163,
2014/06/08,0.12,,,0.0246,0.00729,0.0213,
2014/06/09,0.12,,,0.0167,0.0075,0.0155,
2014/06/10,0.12,,,0.016,0.00908,0.0141,
2014/06/11,0.116,,,0.0162,0.0108,0.0163,
2014/06/12,0.124,,,0.0172,0.0108,0.0138,
2014/06/13,0.107,,,0.0147,0.0112,0.0133,
2014/06/14,0.0978,,,0.0111,0.0167,0.0124,
2014/06/15,0.1,,,0.0153,0.0167,0.0126,
2014/06/16,0.105,,,0.0169,0.0247,0.013,
2014/06/17,0.103,,,0.0189,0.0207,0.0165,
2014/06/18,0.123,,,0.0301,0.0569,0.0169,
2014/06/19,0.113,,,0.0168,0.0225,0.0184,
2014/06/20,0.111,,,0.0137,0.0245,0.0184,
2014/06/21,0.106,,,0.0115,0.0337,0.0147,
2014/06/22,0.108,,,0.0127,0.0308,0.0204,
2014/06/23,0.111,,,0.0158,0.0303,0.0135,
2014/06/24,0.1,,,0.0113,0.0234,0.0116,
2014/06/25,0.11,,,0.0317,0.0207,0.0105,
2014/06/26,0.0943,,,0.0125,0.0203,0.0142,
2014/06/27,0.0995,,,0.0102,0.0171,0.0137,
2014/06/28,0.102,,,0.0116,0.0166,0.0143,
2014/06/29,0.106,,,0.0101,0.0173,0.0128,
2014/06/30,0.105,,,0.0322,0.0178,0.0199,
2014/07/01,0.123,,,0.013,0.0173,0.0201,
2014/07/02,0.124,,,0.0129,0.0171,0.0134,
2014/07/03,0.113,,,0.0099,0.0182,0.0124,
2014/07/04,0.109,,,0.00874,0.0192,0.00883,
2014/07/05,0.105,,,0.00939,0.0177,0.0116,
2014/07/06,0.112,,,0.00915,0.0171,0.0104,
2014/07/07,0.109,,,0.0101,0.0152,0.00801,
2014/07/08,0.109,,,0.0116,0.0153,0.00936,
2014/07/09,0.106,,,0.0147,0.0153,0.00909,
2014/07/10,0.107,,,0.00965,0.015,0.0107,
2014/07/11,0.115,,,0.0121,0.0139,0.0103,
2014/07/12,0.103,,,0.0111,0.0135,0.00711,
2014/07/13,0.114,,,0.0119,0.0402,0.0129,
2014/07/14,0.117,,,0.0138,0.0135,0.0128,
2014/07/15,0.108,,,0.0133,0.014,0.00904,
2014/07/16,0.119,,,0.0109,0.0167,0.00963,
2014/07/17,0.11,,,0.00899,0.0405,0.0129,
2014/07/18,0.116,,,0.0115,0.0212,0.0113,
2014/07/19,0.109,,,0.378,0.021,0.00981,
2014/07/20,0.108,,,0.0103,0.0203,0.0104,
2014/07/21,0.102,,,0.00984,0.0451,0.0103,
2014/07/22,0.109,,,0.0108,0.0237,0.00845,
2014/07/23,0.102,,,0.0107,0.023,0.00881,
2014/07/24,0.0983,,,0.00968,0.0266,0.0112,
2014/07/25,0.101,,,0.0085,0.0231,0.0107,
2014/07/26,0.0925,,,0.0082,0.0195,0.00862,
2014/07/27,0.102,,,0.00967,0.0271,0.0065,
2014/07/28,0.0938,,,0.0185,0.0241,0.0101,
2014/07/29,0.0988,,,0.0081,0.0198,0.0073,
2014/07/30,0.0961,,,0.00855,0.0187,0.01,
2014/07/31,0.093,,,0.0109,0.0276,0.00847,
2014/08/01,0.0932,,,0.0119,0.0218,0.0102,
2014/08/02,0.0912,,,0.00787,0.0189,0.00742,
2014/08/03,0.0933,,,0.00982,0.0172,0.011,
2014/08/04,0.096,,,0.00948,0.0168,0.00803,
2014/08/05,0.097,,,0.00946,0.0152,0.00808,
2014/08/06,0.0953,,,0.0273,0.0158,0.0136,
2014/08/07,0.0919,,,0.00765,0.0156,0.0079,
2014/08/08,0.0968,,,0.00787,0.016,0.00871,
2014/08/09,0.0904,,,0.00953,0.0155,0.0076,
2014/08/10,0.1,,,0.0119,0.0152,0.00747,
2014/08/11,0.0949,,,0.0111,0.0148,0.00909,
2014/08/12,0.0927,,,0.00716,0.0147,0.0055,
2014/08/13,0.0905,,,0.00737,0.0143,0.00955,
2014/08/14,0.0802,,,0.00627,0.0137,0.012,
2014/08/15,0.0834,,,0.00692,0.0224,0.031,
2014/08/16,0.0966,,,0.00692,0.014,0.0557,
2014/08/17,0.313,,,0.00629,0.011,0.0836,
2014/08/18,0.0772,,,0.00843,0.0118,0.0847,
2014/08/19,0.0819,,,0.0057,0.0116,0.0089,
2014/08/20,0.0798,,,0.00589,0.0128,0.00753,
2014/08/21,0.0817,,,0.00882,0.0138,0.00759,
2014/08/22,0.0826,,,0.00801,0.0133,0.0175,
2014/08/23,0.0756,,,0.00602,0.0155,0.00646,
2014/08/24,0.0807,,,0.00634,0.044,0.00606,
2014/08/25,0.119,,,0.00623,0.117,0.00534,
2014/08/26,0.081,,,0.00765,0.151,0.00512,
2014/08/27,0.0799,,,0.00885,0.144,0.00526,
2014/08/28,0.0774,,,0.00743,0.146,0.00481,
2014/08/29,0.0772,,,0.00616,0.147,0.00489,
2014/08/30,0.0752,,,0.00722,0.173,0.00403,
2014/08/31,0.0755,,,0.00668,0.184,0.00524,
2014/09/01,0.0745,,,0.00671,0.167,0.00411,
2014/09/02,0.0771,,,0.00549,0.179,0.00356,
2014/09/03,0.0738,,,0.0063,0.187,0.00444,
2014/09/04,0.0763,,,0.00653,0.137,0.00487,
2014/09/05,0.0788,,,0.00995,0.198,0.0047,
2014/09/06,0.0733,,,0.0078,0.205,0.00435,
2014/09/07,0.158,,,0.00627,0.209,0.00408,
2014/09/08,0.0759,,,0.0066,0.194,0.0042,
2014/09/09,0.0806,,,0.00637,0.205,0.00433,
2014/09/10,0.0849,,,0.00772,0.209,0.00461,
2014/09/11,0.0733,,,0.00762,0.215,0.00392,
2014/09/12,0.0741,,,0.00817,0.203,0.00465,
2014/09/13,0.0743,,,0.00953,0.211,0.00431,
2014/09/14,0.0793,,,0.00932,0.217,0.00349,
2014/09/15,0.074,,,0.00885,0.203,0.00902,
2014/09/16,0.0771,,,0.00669,0.205,0.00771,
2014/09/17,0.0699,,,0.00788,0.2,0.00934,
2014/09/18,0.0701,,,0.0102,0.182,0.00954,
2014/09/19,0.0622,,,0.0062,0.171,0.00868,
2014/09/20,0.0665,,,0.00634,0.185,0.00673,
2014/09/21,0.0628,,,0.00467,0.148,0.00495,
2014/09/22,0.0641,,,0.00468,0.135,0.00584,
2014/09/23,0.0673,,,0.00561,0.141,0.0101,
2014/09/24,0.0708,,,0.00608,0.129,0.00972,
2014/09/25,0.0693,,,0.00568,0.142,0.00786,
2014/09/26,0.267,,,0.00681,0.154,0.00622,
2014/09/27,0.0667,,,0.00508,0.159,0.0052,
2014/09/28,0.0676,,,0.00849,0.158,0.00567,
2014/09/29,0.0591,,,0.00601,0.147,0.00496,
2014/09/30,0.0591,,,0.00515,0.145,0.00543,
2014/10/01,0.0631,,,0.0335,0.144,0.00702,
2014/10/02,0.0591,,,0.00835,0.167,0.00284,
2014/10/03,0.0592,,,0.0059,0.139,0.00304,
2014/10/04,0.0654,,,0.0057,0.126,0.00579,
2014/10/05,0.0559,,,0.00389,0.103,0.00247,
2014/10/06,0.0522,,,0.0048,0.159,0.00294,
2014/10/07,0.0556,,,0.00376,0.111,0.00285,
2014/10/08,0.054,,,0.00576,0.117,0.00306,
2014/10/09,0.0613,,,0.00506,0.13,0.0025,
2014/10/10,0.0582,,,0.00613,0.131,0.00309,
2014/10/11,0.0575,,,0.00405,0.133,0.00422,
2014/10/12,0.063,,,0.00422,0.121,0.00253,
2014/10/13,0.0638,,,0.00526,0.122,0.00271,
2014/10/14,0.0657,,,0.00424,0.135,0.00277,
2014/10/15,0.0649,,,0.0048,0.126,0.0103,
2014/10/16,0.0621,,,0.00577,0.201,0.00223,
2014/10/17,0.0628,,,0.00605,0.114,0.00658,
2014/10/18,0.06,,,0.00762,0.116,0.00442,
2014/10/19,0.0649,,,0.0213,0.122,0.724,
2014/10/20,0.06,,,0.00363,0.108,0.00576,
2014/10/21,0.0613,,,0.00452,0.112,0.00449,
2014/10/22,0.0608,,,0.00515,0.116,0.00509,
2014/10/23,0.0584,,,0.00435,0.103,0.00784,
2014/10/24,0.0565,,,0.00626,0.0998,0.015,
2014/10/25,0.0536,,,0.00405,0.0919,0.00746,
2014/10/26,0.0558,,,0.00441,0.0884,0.00893,
2014/10/27,0.0569,,,0.00654,0.0831,0.004,
2014/10/28,0.0537,,,0.00446,0.0786,0.00441,
2014/10/29,0.0526,,,0.00494,0.0832,0.00343,
2014/10/30,0.0507,,,0.00728,0.0823,0.00331,
2014/10/31,0.0514,,,0.00483,0.0801,0.00686,
2014/11/01,0.0596,,,0.00396,0.0774,0.00454,
2014/11/02,0.0533,,,0.00485,0.0785,0.00624,
2014/11/03,0.0603,,,0.00653,0.0748,0.00392,
2014/11/04,0.0504,,,0.00583,0.0736,0.00208,
2014/11/05,0.0505,,,0.00491,0.0732,0.00616,
2014/11/06,0.0524,,,0.0081,0.0743,0.00449,
2014/11/07,0.0552,,,0.00561,0.0697,0.00831,
2014/11/08,0.051,,,0.00136,0.0775,0.0138,
2014/11/09,0.0731,,,0.00386,0.0855,0.0133,
2014/11/10,0.0553,,,0.00373,0.0934,0.013,
2014/11/11,0.0574,,,0.00447,0.0929,0.00436,
2014/11/12,0.0626,,,0.00527,0.0643,0.00537,
2014/11/13,0.0664,,,0.00519,0.056,0.00451,
2014/11/14,0.0606,,,0.0049,0.0472,0.00291,
2014/11/15,0.0593,,,0.00397,0.0482,0.00281,
2014/11/16,0.0589,,,0.00423,0.0457,0.00568,
2014/11/17,0.068,,,0.00351,0.0599,0.0189,
2014/11/18,0.057,,,0.00385,0.0424,0.00804,
2014/11/19,0.0585,,,0.0056,0.0531,0.00621,
2014/11/20,0.0544,,,0.00492,0.0429,0.00494,
2014/11/21,0.0546,,,0.0054,0.0399,0.00344,
2014/11/22,0.0526,,,0.0146,0.0371,0.00288,
2014/11/23,0.0554,,,0.00438,0.0374,0.00249,
2014/11/24,0.0573,,,0.00377,0.041,0.0031,
2014/11/25,0.0543,,,0.00427,0.0502,0.00645,
2014/11/26,0.0532,,,0.00457,0.0459,0.00607,
2014/11/27,0.0526,,,0.00304,0.0517,0.00419,
2014/11/28,0.0503,,,0.00387,0.0429,0.00504,
2014/11/29,0.0532,,,0.00441,0.0418,0.00888,
2014/11/30,0.057,,,0.00411,0.0493,0.00761,
2014/12/01,0.0542,,,0.00591,0.0449,0.00939,
2014/12/02,0.0545,,,0.018,0.043,0.00575,
2014/12/03,0.0521,,,0.0328,0.039,0.00618,
2014/12/04,0.0565,,,0.0716,0.039,0.00485,
2014/12/05,0.0509,,,0.0206,0.035,0.00412,
2014/12/06,0.0517,,,0.00541,0.0299,0.00346,
2014/12/07,0.0548,,,0.00486,0.0336,0.00359,
2014/12/08,0.0643,,,0.0048,0.0373,0.00583,
2014/12/09,0.0493,,,0.00449,0.0305,0.00293,
2014/12/10,0.0493,,,0.0054,0.0288,0.00381,
2014/12/11,0.0502,,,0.00969,0.0281,0.00335,
2014/12/12,0.05,,,0.0039,0.0281,0.00378,
2014/12/13,0.0474,,,0.0056,0.0265,0.00384,
2014/12/14,0.0528,,,0.00392,0.0283,0.00405,
2014/12/15,0.0521,,,0.0042,0.0297,0.00419,
2014/12/16,0.0499,,,0.00393,0.0294,0.00285,
2014/12/17,0.0499,,,0.00296,0.0292,0.00285,
2014/12/18,0.0452,,,0.00365,0.0248,0.00232,
2014/12/19,0.0487,,,0.0028,0.0311,0.0031,
2014/12/20,0.0454,,,0.00354,0.0388,0.00362,
2014/12/21,0.0466,,,0.00417,0.0249,0.00244,
2014/12/22,0.0477,,,0.00332,0.0273,0.00261,
2014/12/23,0.0474,,,0.00268,0.0265,0.00194,
2014/12/24,0.0445,,,0.0052,0.0316,0.00304,
2014/12/25,0.0439,,,0.00326,0.0331,0.00295,
2014/12/26,0.082,,,0.00388,0.0358,0.00299,
2014/12/27,0.0714,,,0.00292,0.0335,0.00249,
2014/12/28,0.0513,,,0.00381,0.0382,0.0034,
2014/12/29,0.0546,,,0.0029,0.0387,0.00219,
2014/12/30,0.051,,,0.00303,0.0381,0.00209,
2014/12/31,0.0461,,,0.00273,0.0344,0.00206,
2015/01/01,0.043,,,0.00282,0.0413,0.00192,
2015/01/02,0.047,,,0.0044,0.0333,0.00218,
2015/01/03,0.0436,,,0.00383,0.0364,0.00228,
2015/01/04,0.0699,,,0.0029,0.031,0.00174,
2015/01/05,0.0459,,,0.00223,0.0382,0.00188,
2015/01/06,0.0405,,,0.00238,0.0316,0.00166,
2015/01/07,0.0409,,,0.00307,0.0351,0.00189,
2015/01/08,0.0437,,,0.00234,0.0366,0.00191,
2015/01/09,0.0422,,,0.00255,0.0341,0.00215,
2015/01/10,0.0408,,,0.00299,0.0336,0.00198,
2015/01/11,0.0409,,,0.00209,0.0285,0.0033,
2015/01/12,0.0897,,,0.0029,0.0279,0.00298,
2015/01/13,0.0363,,,0.00216,0.0265,0.00186,
2015/01/14,0.0288,,,0.00184,0.0207,0.00406,
2015/01/15,0.0295,,,0.00217,0.0189,0.00317,
2015/01/16,0.0296,,,0.00168,0.019,0.01,
2015/01/17,0.0296,,,0.00156,0.0213,0.00536,
2015/01/18,0.0344,,,0.00161,0.0183,0.00436,
2015/01/19,0.0309,,,0.00166,0.0188,0.00467,
2015/01/20,0.0306,,,0.00144,0.017,0.00584,
2015/01/21,0.0297,,,0.00208,0.0187,0.00317,
2015/01/22,0.0333,,,0.0016,0.0229,0.0084,
2015/01/23,0.0342,,,0.00228,0.0179,0.00224,
2015/01/24,0.0328,,,0.00217,0.0228,0.00453,
2015/01/25,0.0383,,,0.00379,0.0279,0.00325,
2015/01/26,0.0417,,,0.0032,0.0288,0.00361,
2015/01/27,0.0369,,,0.00253,0.0269,0.00267,
2015/01/28,0.0344,,,0.00205,0.0239,0.00262,
2015/01/29,0.0313,,,0.00411,0.0202,0.00325,
2015/01/30,0.0322,,,0.00257,0.0221,0.00203,
2015/01/31,0.0331,,,0.00253,0.0195,0.00536,
2015/02/01,0.0311,,,0.00303,0.02,0.0054,
2015/02/02,0.0329,,,0.00162,0.0217,0.00295,
2015/02/03,0.0338,,,0.00239,0.0214,0.00276,
2015/02/04,0.0313,,,0.00295,0.0178,0.00416,
2015/02/05,0.0311,,,0.0019,0.0215,0.00239,
2015/02/06,0.0301,,,0.00207,0.0182,0.00394,
2015/02/07,0.0311,,,0.000645,0.0258,0.00259,
2015/02/08,0.032,,,0.000441,0.0189,0.00188,
2015/02/09,0.0314,,,0.00231,0.019,0.00502,
2015/02/10,0.0304,,,0.00132,0.0184,0.00617,
2015/02/11,0.0328,,,0.000972,0.0165,0.0182,
2015/02/12,0.0315,,,0.00234,0.0175,0.016,
2015/02/13,0.0356,,,0.00215,0.0199,0.0126,
2015/02/14,0.0375,,,0.00271,0.018,0.0121,
2015/02/15,0.0406,,,0.00332,0.0192,0.00729,
2015/02/16,0.0345,,,0.00241,0.0166,0.00705,
2015/02/17,0.0371,,,0.00388,0.0155,0.00393,
2015/02/18,0.034,,,0.00295,0.0165,0.0042,
2015/02/19,0.0342,,,0.00306,0.0173,0.00748,
2015/02/20,0.0372,,,0.00458,0.0225,0.00419,
2015/02/21,0.036,,,0.00396,0.022,0.00255,
2015/02/22,0.0352,,,0.00426,0.0178,0.0053,
2015/02/23,0.0338,,,0.0035,0.0252,0.00462,
2015/02/24,0.0327,,,0.00327,0.0269,0.00518,
2015/02/25,0.0343,,,0.00339,0.0238,0.00522,
2015/02/26,0.033,,,0.00318,0.0259,0.00605,
2015/02/27,0.0356,,,0.0018,0.0256,0.00649,
2015/02/28,0.0381,,,0.00194,0.0348,0.00505,
2015/03/01,0.0397,,,0.00189,0.0287,0.00972,
2015/03/02,0.0386,,,0.00315,0.0307,0.0084,
2015/03/03,0.0389,,,0.00239,0.0391,0.00485,
2015/03/04,0.0412,,,0.00138,0.0318,0.00668,
2015/03/05,0.0399,,,0.00206,0.0328,0.00565,
2015/03/06,0.0488,,,0.00333,0.0383,0.00373,
2015/03/07,0.0391,,,0.00268,0.0402,0.0048,
2015/03/08,0.0416,,,0.00261,0.0345,0.00558,
2015/03/09,0.0421,,,0.00265,0.0384,0.00713,
2015/03/10,0.0428,,,0.0039,0.0575,0.005,
2015/03/11,0.0448,,,0.00277,0.0558,0.00844,
2015/03/12,0.0425,,,0.00588,0.0497,0.00442,
2015/03/13,0.0416,,,0.00287,0.0504,0.00557,
2015/03/14,0.0392,,,0.00358,0.0499,0.00647,
2015/03/15,0.0401,,,0.00297,0.0496,0.0136,
2015/03/16,0.0419,,,0.0039,0.0684,0.00512,
2015/03/17,0.041,,,0.00404,0.0588,0.00418,
2015/03/18,0.0417,,,0.00312,0.045,0.00661,
2015/03/19,0.0399,,,0.00247,0.0385,0.0047,
2015/03/20,0.0406,,,0.00229,0.0403,0.00577,
2015/03/21,0.0371,,,0.00295,0.0417,0.0165,
2015/03/22,0.038,,,0.00406,0.0545,0.00709,
2015/03/23,0.0443,,,0.00259,0.0484,0.00579,
2015/03/24,0.0378,,,0.00314,0.0409,0.0133,
2015/03/25,0.0398,,,0.00198,0.0442,0.0075,
2015/03/26,0.0358,,,0.00267,0.0569,0.01,
2015/03/27,0.0348,,,0.00251,0.0435,0.00787,
2015/03/28,0.0363,,,0.00255,0.0487,0.0085,
2015/03/29,0.0346,,,0.00297,0.0562,0.00735,
2015/03/30,0.0357,,,0.0025,0.0449,0.00784,
2015/03/31,0.0348,,,0.00431,0.0805,0.0109,
2015/04/01,0.0343,,,0.00263,0.0714,0.00572,
2015/04/02,0.0348,,,0.00305,0.0565,0.0102,
2015/04/03,0.0363,,,0.00235,0.0581,0.00942,
2015/04/04,0.0388,,,0.00277,0.0547,0.0105,
2015/04/05,0.0399,,,0.00238,0.049,0.00858,
2015/04/06,0.0386,,,0.00252,0.041,0.00976,
2015/04/07,0.0366,,,0.00231,0.0434,0.00898,
2015/04/08,0.0363,,,0.00226,0.0455,0.02,
2015/04/09,0.0395,,,0.00208,0.0464,0.0209,
2015/04/10,0.0587,,,0.00213,0.0431,0.014,
2015/04/11,0.0395,,,0.00244,0.0459,0.011,
2015/04/12,0.0383,,,0.00185,0.0435,0.0126,
2015/04/13,0.0348,,,0.00411,0.0462,0.0148,
2015/04/14,0.032,,,0.00156,0.0418,0.0129,
2015/04/15,0.0318,,,0.00179,0.0407,0.0201,
2015/04/16,0.0321,,,0.00153,0.0428,0.0248,
2015/04/17,0.032,,,0.00188,0.0529,0.00592,
2015/04/18,0.0304,,,0.00226,0.0396,0.00271,
2015/04/19,0.032,,,0.00176,0.0398,0.00227,
2015/04/20,0.0327,,,0.00214,0.0416,0.00214,
2015/04/21,0.031,,,0.00368,0.0377,0.00233,
2015/04/22,0.0334,,,0.00193,0.0318,0.00298,
2015/04/23,0.0339,,,0.00256,0.0306,0.00372,
2015/04/24,0.0333,,,0.00198,0.0305,0.00201,
2015/04/25,0.231,,,0.00237,0.031,0.00156,
2015/04/26,0.0317,,,0.00201,0.0287,0.00167,
2015/04/27,0.0306,,,0.0022,0.031,0.00199,
2015/04/28,0.0322,,,0.00157,0.0313,0.00452,
2015/04/29,0.0324,,,0.00179,0.0287,0.00214,
2015/04/30,0.0343,,,0.00463,0.0278,0.00205,
2015/05/01,0.0325,,,0.00206,0.0307,0.00201,
2015/05/02,0.0345,,,0.00294,0.026,0.00461,
2015/05/03,0.035,,,0.00225,0.0287,0.00175,
2015/05/04,0.0349,,,0.00226,0.0302,0.00195,
2015/05/05,0.0334,,,0.00231,0.0247,0.00189,
2015/05/06,0.0332,,,0.00273,0.0274,0.00535,
2015/05/07,0.0335,,,0.00331,0.0253,0.0017,
2015/05/08,0.0365,,,0.00227,0.0268,0.00498,
2015/05/09,0.0342,,,0.00267,0.0266,0.00259,
2015/05/10,0.0421,,,0.00212,0.0303,0.00283,
2015/05/11,0.0376,,,0.0029,0.029,0.0017,
2015/05/12,0.0353,,,0.00591,0.0315,0.00165,
2015/05/13,0.0345,,,0.00294,0.0264,0.00289,
2015/05/14,0.0328,,,0.002,0.0231,0.00211,
2015/05/15,0.0342,,,0.00252,0.0264,0.00404,
2015/05/16,0.0343,,,0.0027,0.0353,0.00604,
2015/05/17,0.0356,,,0.00265,0.0329,0.00541,
2015/05/18,0.0356,,,0.00671,0.0305,0.00181,
2015/05/19,0.0341,,,0.00208,0.0365,0.00147,
2015/05/20,0.0329,,,0.00187,0.0274,0.002,
2015/05/21,0.0347,,,0.0021,0.0262,0.0019,
2015/05/22,0.0354,,,0.00267,0.0246,0.00271,
2015/05/23,0.0355,,,0.00239,0.0218,0.00329,
2015/05/24,0.0345,,,0.00237,0.0255,0.0034,
2015/05/25,0.035,,,0.00234,0.0284,0.00776,
2015/05/26,0.0396,,,0.00347,0.0245,0.00391,
2015/05/27,0.0352,,,0.0029,0.0243,0.00387,
2015/05/28,0.0348,,,0.0027,0.0291,0.00233,
2015/05/29,0.0341,,,0.00286,0.0236,0.00166,
2015/05/30,0.0313,,,0.00271,0.0279,0.0029,
2015/05/31,0.0929,,,0.00204,0.0257,0.00239,
2015/06/01,0.0384,,,0.0022,0.0241,0.00218,
2015/06/02,0.0325,,,0.00194,0.026,0.00368,
2015/06/03,0.032,,,0.00206,0.0226,0.00797,
2015/06/04,0.0321,,,0.00466,0.0286,0.0109,
2015/06/05,0.0325,,,0.00189,0.026,0.00159,
2015/06/06,0.0347,,,0.00325,0.033,0.00487,
2015/06/07,0.0349,,,0.00341,0.0338,0.00375,
2015/06/08,0.0363,,,0.00223,0.031,0.00481,
2015/06/09,0.0335,,,0.00229,0.0332,0.0035,
2015/06/10,0.0351,,,0.00269,0.0324,0.00253,
2015/06/11,0.0333,,,0.00245,0.0337,0.0022,
2015/06/12,0.0334,,,0.00242,0.0327,0.00368,
2015/06/13,0.0369,,,0.00321,0.0249,0.0031,
2015/06/14,0.0363,,,0.00248,0.0283,0.00267,
2015/06/15,0.0362,,,0.00279,0.0274,0.00168,
2015/06/16,0.0401,,,0.00311,0.0262,0.00192,
2015/06/17,0.0442,,,0.0045,0.0405,0.00294,
2015/06/18,0.0544,,,0.00408,0.0382,0.00192,
2015/06/19,0.054,,,0.00432,0.0246,0.00342,
2015/06/20,0.0367,,,0.00307,0.031,0.00133,
2015/06/21,0.0355,,,0.0015,0.0259,0.00134,
2015/06/22,0.0575,,,0.00523,0.0294,0.00194,
2015/06/23,0.0366,,,0.0058,0.0338,0.00163,
2015/06/24,0.0352,,,0.0045,0.0269,0.0028,
2015/06/25,0.0364,,,0.00464,0.0277,0.00371,
2015/06/26,0.0379,,,0.0048,0.0223,0.00356,
2015/06/27,0.039,,,0.00516,0.031,0.00452,
2015/06/28,0.0388,,,0.00537,0.0229,0.00399,
2015/06/29,0.0381,,,0.00498,0.0311,0.00309,
2015/06/30,0.0505,,,0.0103,0.0234,0.00257,
2015/07/01,0.0384,,,0.00761,0.0274,0.00328,
2015/07/02,0.0441,,,0.0121,0.0309,0.00308,
2015/07/03,0.0451,,,0.0108,0.0271,0.00174,
2015/07/04,0.044,,,0.0162,0.0249,0.00206,
2015/07/05,0.0482,,,0.013,0.0226,0.00323,
2015/07/06,0.0557,,,0.0191,0.031,0.00269,
2015/07/07,0.0608,,,0.0242,0.0239,0.00235,
2015/07/08,0.0677,,,0.0255,0.0352,0.00174,
2015/07/09,0.0568,,,0.0708,0.0296,0.00179,
2015/07/10,0.0545,,,0.0661,0.0257,0.00341,
2015/07/11,0.0606,,,0.0333,0.0366,0.00446,
2015/07/12,0.0647,,,0.0334,0.0349,0.00546,
2015/07/13,0.0594,,,0.0484,0.0317,0.00313,
2015/07/14,0.0692,,,0.0691,0.0272,0.00349,
2015/07/15,0.0657,,,0.0696,0.0293,0.00385,
2015/07/16,0.0677,,,0.0494,0.0265,0.00416,
2015/07/17,0.0571,,,0.0617,0.0264,0.00442,
2015/07/18,0.0926,,,0.0677,0.024,0.00802,
2015/07/19,0.0447,,,0.0715,0.0321,0.00292,
2015/07/20,0.0884,,,0.084,0.0377,0.0027,
2015/07/21,0.0535,,,0.0787,0.0456,0.00266,
2015/07/22,0.0577,,,0.0733,0.038,0.00297,
2015/07/23,0.0673,,,0.0826,0.0284,0.00593,
2015/07/24,0.06,,,0.0774,0.0332,0.00223,
2015/07/25,0.0582,,,0.0839,0.0337,0.00311,
2015/07/26,0.0665,,,0.0764,0.0501,0.00465,
2015/07/27,0.0793,,,0.0793,0.0359,0.00199,
2015/07/28,0.0694,,,0.102,0.0439,0.00262,
2015/07/29,0.0793,,,0.0865,0.0475,0.00384,
2015/07/30,0.0793,,,0.0897,0.0442,0.00286,
2015/07/31,0.0729,,,0.0882,0.0455,0.00959,
2015/08/01,0.0623,,,0.0619,0.0437,0.0028,
2015/08/02,0.0564,,,0.0695,0.0564,0.00392,
2015/08/03,0.064,,,0.0792,0.0401,0.00135,
2015/08/04,0.0754,,,0.0835,0.0452,0.00169,
2015/08/05,0.0717,,,0.0858,0.0458,0.00238,
2015/08/06,0.0768,,,0.0776,0.0625,0.0023,
2015/08/07,0.0627,0.0566,,0.0925,0.0558,0.00215,
2015/08/08,0.0603,0.0401,,0.0785,0.0565,0.00305,
2015/08/09,0.0554,0.00844,,0.0755,0.0603,0.00258,
2015/08/10,0.0648,0.0112,,0.0755,0.0432,0.00281,
2015/08/11,0.0604,0.00187,,0.076,0.0571,0.00294,
2015/08/12,0.0582,0.0175,,0.0636,0.0528,0.0022,
2015/08/13,0.0555,0.0122,,0.0726,0.05,0.00158,
2015/08/14,0.0578,0.0089,,0.0688,0.0332,0.0038,
2015/08/15,0.0573,0.00695,,0.0634,0.0467,0.00716,
2015/08/16,0.0549,0.00378,,0.0671,0.0473,0.00261,
2015/08/17,0.0527,0.00423,,0.0566,0.03,0.00263,
2015/08/18,0.0543,0.00572,,0.0554,0.0294,0.0195,
2015/08/19,0.0467,0.00593,,0.0587,0.0235,0.0185,
2015/08/20,0.0508,0.00402,,0.0663,0.0308,0.0248,
2015/08/21,0.0477,0.003,,0.0757,0.033,0.0245,
2015/08/22,0.0488,0.0168,,0.0752,0.0365,0.0316,
2015/08/23,0.0502,0.00259,,0.0597,0.0269,0.0285,
2015/08/24,0.046,0.0026,,0.0425,0.0267,0.0201,
2015/08/25,0.0443,0.0022,,0.039,0.0255,0.0241,
2015/08/26,0.0462,0.00204,,0.0416,0.0334,0.0291,
2015/08/27,0.0449,0.0018,,0.0494,0.0234,0.0352,
2015/08/28,0.0463,0.00243,,0.0373,0.0314,0.0328,
2015/08/29,0.0458,0.00157,,0.0457,0.022,0.035,
2015/08/30,0.0456,0.00151,,0.0459,0.0182,0.0359,
2015/08/31,0.0496,0.00188,,0.0391,0.0245,0.032,
2015/09/01,0.0443,0.00207,,0.0424,0.0251,0.0252,
2015/09/02,0.082,0.00207,,0.0368,0.0251,0.0281,
2015/09/03,0.0495,0.00185,,0.0319,0.0379,0.032,
2015/09/04,0.0553,0.00219,,0.0285,0.0259,0.0238,
2015/09/05,0.0521,0.00214,,0.0323,0.0212,0.0308,
2015/09/06,0.0494,0.00195,,0.0121,0.0286,0.0357,
